run_accession	Acidobacteriota	Actinomycetota	Aquificota	Armatimonadota	Artverviricota	Atribacterota	Bacillota	Bacteroidota	Balneolota	Bdellovibrionota	Caldisericota	Calditrichota	Campylobacterota	Candidatus	Chlamydiota	Chlorobiota	Chloroflexota	Chrysiogenota	Coprothermobacterota	Cossaviricota	Cressdnaviricota	Cyanobacteriota	Deferribacterota	Deinococcota	Dictyoglomota	Dividoviricota	Duplornaviricota	Elusimicrobiota	Euryarchaeota	Fibrobacterota	Fusobacteriota	Gemmatimonadota	Heterolobosea	Hofneiviricota	Ignavibacteriota	Kiritimatiellota	Kitrinoviricota	Lenarviricota	Lentisphaerota	Mycoplasmatota	Myxococcota	Nanoarchaeota	Negarnaviricota	Nitrososphaerota	Nitrospinota	Nitrospirota	Nucleocytoviricota	Peploviricota	Phixviricota	Pisuviricota	Planctomycetota	Preplasmiviricota	Pseudomonadota	Rhodothermota	Saleviricota	Spirochaetota	Streptophyta	Synergistota	Taleaviricota	Thermodesulfobacteriota	Thermomicrobiota	Thermoproteota	Thermotogota	Uroviricota	Verrucomicrobiota
SRR6000874	-1.3249116619257055	12.374066203377492	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	14.97216672817309	16.632939672414548	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	13.908876545142231	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	-1.3249116619257055	10.45038575979012	9.831353144718037
SRR6000877	-1.3046197992012871	9.851645007442455	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	14.591581644687192	16.768062550453543	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	9.851645007442455	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	11.755870302142265	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	-1.3046197992012871	14.153763640706902
SRR6000878	-1.5148864086058271	12.2063145687877	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	14.249387509846299	16.588889417946575	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	12.270165972801042	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	7.695553958370688	-1.5148864086058271	-1.5148864086058271	-1.5148864086058271	13.979588311008303	10.873511960376288
SRR6000890	-1.3704078996227622	11.47752126365529	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	14.836614052021263	16.600071858066322	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	7.840032467353753	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	11.95080797586965	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	7.840032467353753	-1.3704078996227622	-1.3704078996227622	-1.3704078996227622	8.93857809379932	-1.3704078996227622
SRR6000891	-1.3427468067951978	9.947047606782697	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	14.628008372139261	16.709764628243565	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	9.659369700936818	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	7.867693560181317	-1.3427468067951978	-1.3427468067951978	-1.3427468067951978	9.813517999848544	9.25391292598838
SRR6000892	-2.003156293145734	11.39684033600724	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	14.172264518860556	15.222841726412886	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	7.207284073830781	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	10.920758584556172	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	-2.003156293145734	10.426063903690649	-2.003156293145734	-2.003156293145734	7.207284073830781	-2.003156293145734	-2.003156293145734	-2.003156293145734	7.207284073830781	-2.003156293145734	-2.003156293145734	-2.003156293145734	11.771533311964408	14.641441520030327
SRR6000893	-2.331627910156744	9.823156704129923	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	14.063341690351761	14.943348969040201	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	6.878812456819771	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	6.878812456819771	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	6.878812456819771	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	6.878812456819771	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	-2.331627910156744	12.730915228950193	-2.331627910156744	-2.331627910156744	6.878812456819771	-2.331627910156744	7.571909641129425	-2.331627910156744	8.488170374053542	-2.331627910156744	-2.331627910156744	-2.331627910156744	7.571909641129425	11.65783679526675
SRR6000894	-1.983935392004014	11.715042473299183	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	14.131155850234904	15.761830959288114	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	7.226504974972501	7.919602159282155	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	8.325050601418068	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	14.096458495612449	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	-1.983935392004014	9.624309343638307	-1.983935392004014	-1.983935392004014	-1.983935392004014	7.919602159282155	12.396889543191977
SRR6000895	-1.7319051244918224	11.26262715412731	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	14.039466054823638	16.18740517097513	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	7.478535242484693	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	8.57708086893026	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	12.169784047144276	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	7.478535242484693	-1.7319051244918224	-1.7319051244918224	-1.7319051244918224	12.314717948086317	7.478535242484693
SRR6000896	-1.1463779855187646	10.26119807484302	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	14.485584816865549	17.0879731922903	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	8.06406238145775	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	9.673420298691521	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	-1.1463779855187646	8.06406238145775	-1.1463779855187646
SRR6000899	-1.6052404285027286	10.937308025070852	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	14.94593556244757	16.38558006587718	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	8.703745564919354	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	10.313156811220107	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	7.6051999384737865	-1.6052404285027286	-1.6052404285027286	-1.6052404285027286	9.396876079229287	13.210902377416442
SRR6000900	-1.2754499563691049	12.353732228222226	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	15.575013636379364	16.720124054517342	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	9.880814850274637	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	12.093775061465529	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	-1.2754499563691049	8.628087594917064
SRR6000901	-1.6069409940793093	13.245306803444853	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	13.577209244219027	16.200512210952795	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	13.699224165554298	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	7.603499372897206	-1.6069409940793093	-1.6069409940793093	-1.6069409940793093	14.757233257661795	14.11959260186882
SRR6000902	-1.2452398151696844	11.14315855381243	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	14.883795874738933	16.74773022706462	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	7.965200551806831	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	11.62866476703542	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	-1.2452398151696844	11.100599120552282	-1.2452398151696844
SRR6000903	-1.1643924184727386	15.664199100520188	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	15.821223841989465	15.815326605264998	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	14.516747612084796	-1.1643924184727386	-1.1643924184727386	8.046047948503777	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386	-1.1643924184727386
SRR6000905	-1.5345961988803545	12.699625351836625	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	14.887300980210364	16.069412900856122	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	10.67148144663732	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	7.675844168096161	-1.5345961988803545	-1.5345961988803545	-1.5345961988803545	13.32823370424161	13.674680983181439
SRR6000906	-2.306961268027054	10.616953609674852	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	14.34117428447921	14.655284480019999	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	6.903479098949461	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	6.903479098949461	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	6.903479098949461	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	6.903479098949461	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	-2.306961268027054	10.038877667694912	-2.306961268027054	-2.306961268027054	6.903479098949461	-2.306961268027054	6.903479098949461	-2.306961268027054	8.002024725395028	-2.306961268027054	-2.306961268027054	-2.306961268027054	9.100614792334731	11.786181784110969
SRR6000907	-1.8565871496971997	12.045102021938899	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	15.002016300868073	15.417445888024734	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	7.353853217279315	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	10.611853606446914	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	10.754953937268915	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	10.349490495820474	-1.8565871496971997	-1.8565871496971997	-1.8565871496971997	10.68596130387638	11.74820361151856
SRR6000908	-1.4073528634678443	11.440576299810209	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	14.758580212233515	16.470151243715538	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	7.803087503508671	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	12.45694881104636	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	7.803087503508671	-1.4073528634678443	-1.4073528634678443	-1.4073528634678443	10.894034507310868	-1.4073528634678443
SRR6000909	-1.9468076722734509	12.483889065321451	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	14.913701448144113	15.60016281129771	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	7.263632694703064	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	9.342986741304443	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	9.748447682789344	-1.9468076722734509	-1.9468076722734509	7.263632694703064	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	9.209457134370291	-1.9468076722734509	-1.9468076722734509	-1.9468076722734509	8.872990611936835	12.375521090468732
SRR6000910	-1.3834198572259897	12.157655170825132	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	14.684434682448048	16.504871102074517	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	7.827020509750525	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	10.771364757060677	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	7.827020509750525	-1.3834198572259897	-1.3834198572259897	-1.3834198572259897	10.465984987197084	-1.3834198572259897
